TimeRemaining,Event,BicyclesTaken,BikeRemaining,CurrentProfit
120,N/A,N/A,10,300.0
119.18922773856335,Customer 2 arrives,0,10,300.0
119.05096979758567,Customer 3 arrives,6,4,307.5
119.0319491808962,Bike returned,-3,7,307.5
119.01903370736822,Customer 1 arrives,5,2,307.5
118.63910735191989,Customer 3 arrives,2,0,310.0
118.35999920793346,Customer 1 arrives,0,0,310.0
118.13995641352268,Bike returned,-8,8,310.0
118.04656513224315,Customer 2 arrives,2,6,310.0
117.4377024633537,Customer 2 arrives,5,1,310.0
117.14221528289747,Customer 1 arrives,1,0,310.0
117.06501040828516,Bike returned,-5,5,310.0
117.04439241968956,Customer 3 arrives,2,3,312.5
116.69775630084095,Customer 2 arrives,0,3,312.5
116.06614330407385,Customer 1 arrives,3,0,312.5
116.06605734742038,Customer 3 arrives,0,0,312.5
116.06386157805638,Bike returned,-3,3,312.5
115.79662931035222,Customer 2 arrives,3,0,312.5
115.51071605368939,Customer 1 arrives,0,0,311.5
115.4469845610809,Customer 3 arrives,0,0,311.5
115.11914756440149,Bike returned,-8,8,311.5
114.92979200786061,Customer 2 arrives,0,8,311.5
114.45920653401916,Bike returned,-1,9,311.5
114.25586889974409,Customer 1 arrives,3,6,311.5
114.04206386946863,Customer 3 arrives,6,0,319.0
113.65979275061225,Customer 2 arrives,0,0,318.75
113.49900656808495,Customer 3 arrives,0,0,318.75
113.25199618843526,Customer 1 arrives,0,0,314.75
113.19307197880399,Bike returned,-2,2,314.75
112.73985124040657,Customer 2 arrives,0,2,314.75
112.40954898601,Customer 1 arrives,2,0,311.75
112.08584680600435,Customer 3 arrives,0,0,311.75
112.0205691978428,Bike returned,-4,4,311.75
111.6442850795599,Customer 2 arrives,0,4,311.75
111.3315507212951,Customer 1 arrives,3,1,311.75
111.18436619531064,Customer 3 arrives,1,0,313.0
111.15492600838031,Bike returned,-8,8,313.0
110.66857707104086,Customer 2 arrives,0,8,313.0
110.33720999099182,Customer 1 arrives,4,4,313.0
110.11684473624666,Customer 3 arrives,4,0,318.0
110.04978977451673,Bike returned,-4,4,318.0
109.51701884442282,Customer 2 arrives,1,3,318.0
109.20884518374474,Bike returned,-3,6,318.0
109.17158362520489,Customer 1 arrives,2,4,318.0
109.07100323173472,Customer 3 arrives,2,2,320.5
108.57631354695664,Customer 3 arrives,2,0,323.0
108.55802334381018,Customer 1 arrives,0,0,317.0
108.38689984640692,Customer 2 arrives,0,0,316.25
108.18549541759347,Bike returned,-3,3,316.25
107.19074875196979,Bike returned,-10,13,316.25
107.09540456106565,Customer 1 arrives,5,8,316.25
107.09204397053587,Customer 3 arrives,5,3,322.5
107.00037276369545,Customer 2 arrives,2,1,322.5
106.74606482068072,Customer 2 arrives,0,1,322.5
106.18205153620727,Customer 1 arrives,1,0,322.5
106.13982414722201,Customer 3 arrives,0,0,322.5
106.02904136791668,Bike returned,-2,2,322.5
105.46074453124687,Customer 2 arrives,1,1,322.5
105.25924907318421,Customer 3 arrives,1,0,323.75
105.0469763340955,Customer 1 arrives,0,0,320.75
105.0112990797434,Bike returned,-6,6,320.75
104.70524416408942,Customer 1 arrives,5,1,320.75
104.52909334675874,Customer 2 arrives,0,1,320.75
104.09804408476633,Customer 3 arrives,1,0,322.0
104.01986939972576,Bike returned,-9,9,322.0
103.14952697971043,Customer 1 arrives,2,7,322.0
103.06570337296844,Customer 3 arrives,6,1,329.5
103.06540364568426,Customer 2 arrives,1,0,329.25
103.06050792216465,Bike returned,-7,7,329.25
102.6660405157884,Customer 2 arrives,0,7,329.25
102.57721957589632,Customer 1 arrives,3,4,329.25
102.21052812335735,Customer 3 arrives,4,0,334.25
102.20641895010965,Bike returned,-9,9,334.25
101.31858045346372,Customer 3 arrives,2,7,336.75
101.08655348103709,Customer 2 arrives,1,6,336.75
101.07374167446406,Customer 1 arrives,4,2,336.75
101.01814056623064,Bike returned,-5,7,336.75
100.6714648050739,Customer 2 arrives,1,6,336.75
100.35301646367866,Customer 3 arrives,5,1,343.0
100.03250881731982,Bike returned,-6,7,343.0
100.00992444324748,Customer 1 arrives,3,4,343.0
99.81038095709211,Customer 2 arrives,1,3,343.0
99.37793754182886,Customer 3 arrives,3,0,346.75
99.16217262898324,Customer 1 arrives,0,0,342.75
99.11437149000292,Bike returned,-7,7,342.75
98.95468485640646,Customer 2 arrives,1,6,342.75
98.14920428760418,Customer 1 arrives,3,3,342.75
98.09083853572994,Bike returned,-6,9,342.75
98.01667681054573,Customer 3 arrives,7,2,351.5
97.32473512605192,Customer 3 arrives,2,0,354.0
97.13472287335102,Customer 2 arrives,0,0,353.75
97.11433913155658,Bike returned,-7,7,353.75
97.05341214584023,Customer 1 arrives,2,5,353.75
96.365862244764,Customer 1 arrives,5,0,352.75
96.24532498790109,Customer 3 arrives,0,0,352.75
96.0626411258345,Customer 2 arrives,0,0,352.75
96.00844267509838,Bike returned,-8,8,352.75
95.9075374266543,Customer 2 arrives,0,8,352.75
