TimeRemaining,Event,BicyclesTaken,BikeRemaining,CurrentProfit
120,N/A,N/A,10,300.0
119.86584506293545,Customer 2 arrives,1,9,300.0
119.43635790809299,Customer 1 arrives,5,4,300.0
119.30482524189624,Bike returned,-9,13,300.0
119.20268959980852,Customer 3 arrives,3,10,303.75
118.5107068279928,Customer 2 arrives,1,9,303.75
118.30839023955924,Bike returned,-11,20,303.75
118.18530216249438,Customer 3 arrives,7,13,312.5
118.09499417575395,Customer 1 arrives,3,10,312.5
117.69349756133208,Customer 1 arrives,2,8,312.5
117.66782798103063,Customer 2 arrives,1,7,312.5
117.04644657123521,Customer 3 arrives,5,2,318.75
117.04143865228845,Bike returned,-4,6,318.75
116.25093659612985,Customer 1 arrives,2,4,318.75
116.22113748797827,Customer 3 arrives,4,0,323.75
116.09467239709859,Customer 2 arrives,0,0,323.75
116.09349408485762,Bike returned,-8,8,323.75
115.84859874711468,Customer 1 arrives,4,4,323.75
115.69068123501852,Customer 2 arrives,0,4,323.75
115.5362566974974,Bike returned,-4,8,323.75
115.09314216847046,Customer 3 arrives,7,1,332.5
114.7091068980051,Customer 2 arrives,1,0,332.5
114.31106170520016,Customer 3 arrives,0,0,332.5
114.15847861486381,Bike returned,-4,4,332.5
114.05208019435449,Customer 1 arrives,3,1,332.5
113.37223312640246,Bike returned,-6,7,332.5
113.2600328663541,Customer 3 arrives,0,7,332.5
113.14193440960338,Customer 2 arrives,0,7,332.5
113.00810132679436,Customer 1 arrives,2,5,332.5
112.33802300648415,Customer 3 arrives,3,2,336.25
112.21121431603814,Customer 2 arrives,2,0,336.25
112.11540687857178,Customer 1 arrives,0,0,333.25
112.07399697139773,Bike returned,-5,5,333.25
111.78720170587783,Customer 1 arrives,5,0,333.25
111.23543052914671,Customer 2 arrives,0,0,333.25
111.09325211738783,Bike returned,-5,5,333.25
111.04450006453828,Customer 3 arrives,4,1,338.25
110.94841368439982,Customer 2 arrives,0,1,338.25
110.4059377998918,Customer 3 arrives,1,0,339.5
110.14616810798735,Bike returned,-6,6,339.5
110.14416949628787,Customer 1 arrives,2,4,339.5
109.3842642889192,Customer 2 arrives,2,2,339.5
109.24406782726227,Bike returned,-6,8,339.5
109.1954876689179,Customer 3 arrives,2,6,342.0
109.07958868828061,Customer 1 arrives,4,2,342.0
108.32335356162393,Customer 3 arrives,2,0,344.5
108.05865808860905,Customer 2 arrives,0,0,344.25
108.03756921439303,Bike returned,-7,7,344.25
108.00500126293021,Customer 1 arrives,0,7,344.25
107.23241994300409,Customer 2 arrives,1,6,344.25
107.16534320518298,Customer 3 arrives,5,1,350.5
107.10890271058737,Bike returned,-10,11,350.5
107.05880224059509,Customer 1 arrives,2,9,350.5
106.03912589944927,Customer 2 arrives,2,7,350.5
106.0386420210357,Customer 1 arrives,3,4,350.5
106.02901376672993,Customer 3 arrives,1,3,351.75
106.0071314095167,Bike returned,-9,12,351.75
105.34907812658545,Customer 2 arrives,2,10,351.75
105.15738273678909,Customer 1 arrives,4,6,351.75
105.04632532260837,Bike returned,-9,15,351.75
105.00451678258021,Customer 3 arrives,5,10,358.0
104.40902461707161,Customer 2 arrives,0,10,358.0
104.19359553242731,Customer 3 arrives,3,7,361.75
104.08811095918819,Bike returned,-5,12,361.75
104.05174043458827,Customer 1 arrives,1,11,361.75
103.48453147167976,Customer 1 arrives,6,5,361.75
103.44915447139095,Customer 2 arrives,0,5,361.75
103.23990469588088,Bike returned,-13,18,361.75
103.2294681069857,Customer 3 arrives,2,16,364.25
102.31413376221718,Customer 2 arrives,1,15,364.25
102.1960349727641,Customer 1 arrives,7,8,364.25
102.1787400990139,Bike returned,-8,16,364.25
102.13283423743452,Customer 3 arrives,5,11,370.5
101.96613602927921,Customer 2 arrives,1,10,370.5
101.7205540000889,Customer 3 arrives,2,8,373.0
101.13774108766644,Customer 1 arrives,2,6,373.0
101.12116055360006,Bike returned,-2,8,373.0
100.89791982976905,Customer 1 arrives,3,5,373.0
100.62732925476345,Customer 2 arrives,0,5,373.0
100.10803240405129,Customer 3 arrives,5,0,379.25
100.07171602539314,Bike returned,-10,10,379.25
99.4043198987499,Customer 2 arrives,0,10,379.25
99.35229640153108,Customer 1 arrives,5,5,379.25
99.03732628752675,Customer 3 arrives,2,3,381.75
99.03658367198385,Bike returned,-7,10,381.75
98.76704526926609,Customer 1 arrives,3,7,381.75
98.37607805639762,Customer 3 arrives,3,4,385.5
98.16645145639988,Customer 2 arrives,3,1,385.5
98.01221751652473,Bike returned,-5,6,385.5
97.53541352133811,Bike returned,-4,10,385.5
97.3698200017067,Customer 2 arrives,3,7,385.5
97.20758679917776,Customer 1 arrives,0,7,385.5
97.03165178545241,Customer 3 arrives,3,4,389.25
96.61039702159904,Customer 2 arrives,0,4,389.25
96.48512426664267,Customer 1 arrives,4,0,388.25
96.06810557784608,Customer 3 arrives,0,0,388.25
96.0065296054083,Bike returned,-9,9,388.25
95.40692322702247,Customer 3 arrives,5,4,394.5
95.11469928677853,Customer 1 arrives,1,3,394.5
95.04179261073904,Customer 2 arrives,0,3,394.5
95.02414605087046,Bike returned,-6,9,394.5
94.76010151666321,Customer 3 arrives,3,6,398.25
94.26792059864839,Bike returned,-2,8,398.25
94.15253855196896,Customer 1 arrives,3,5,398.25
94.07535023768256,Customer 2 arrives,1,4,398.25
93.5652265249089,Customer 2 arrives,2,2,398.25
93.41555306471301,Customer 1 arrives,2,0,396.25
93.10336885781429,Customer 3 arrives,0,0,396.25
93.02315512562373,Bike returned,-3,3,396.25
92.55688653729547,Customer 3 arrives,3,0,400.0
92.33268292518034,Customer 2 arrives,0,0,399.5
92.18030920176396,Bike returned,-7,7,399.5
92.11439540945352,Customer 1 arrives,4,3,399.5
91.33650535591624,Customer 3 arrives,3,0,403.25
91.27875398895776,Customer 1 arrives,0,0,402.25
91.09512018684661,Bike returned,-5,5,402.25
91.07893232228923,Customer 2 arrives,1,4,402.25
90.94182721389953,Customer 2 arrives,0,4,402.25
90.69591544567511,Customer 3 arrives,2,2,404.75
90.14328949633608,Customer 1 arrives,2,0,402.75
90.02519738152418,Bike returned,-6,6,402.75
89.58645148757653,Customer 1 arrives,0,6,402.75
89.04240159942951,Customer 2 arrives,0,6,402.75
89.00484394002574,Bike returned,-5,11,402.75
89.00207590208835,Customer 3 arrives,1,10,404.0
88.33169179272001,Customer 2 arrives,1,9,404.0
88.20295368311827,Customer 1 arrives,1,8,404.0
88.16868363125135,Customer 3 arrives,3,5,407.75
88.04662866868392,Bike returned,-4,9,407.75
87.5141577092266,Bike returned,-5,14,407.75
87.34927737135762,Customer 2 arrives,0,14,407.75
87.02591817925234,Customer 3 arrives,1,13,409.0
87.01195742783388,Customer 1 arrives,1,12,409.0
86.30497382700491,Customer 2 arrives,1,11,409.0
86.22093556691824,Customer 3 arrives,3,8,412.75
86.18578740628745,Bike returned,-8,16,412.75
86.15353165346448,Customer 1 arrives,8,8,412.75
85.99119306258997,Customer 1 arrives,3,5,412.75
85.24513030245245,Customer 2 arrives,0,5,412.75
85.13494527881687,Customer 3 arrives,5,0,419.0
85.04909065636807,Bike returned,-6,6,419.0
84.47610272372155,Customer 1 arrives,5,1,419.0
84.15117564984182,Bike returned,-7,8,419.0
84.0605502452,Customer 2 arrives,0,8,419.0
84.00341295879852,Customer 3 arrives,4,4,424.0
83.49780708252649,Customer 3 arrives,4,0,429.0
83.22181469938826,Customer 2 arrives,0,0,429.0
83.20068367774945,Bike returned,-9,9,429.0
83.07608364310259,Customer 1 arrives,2,7,429.0
