TimeRemaining,Event,BicyclesTaken,BikeRemaining,CurrentProfit
120,N/A,N/A,10,300.0
119.10096666224446,Customer 3 arrives,2,8,302.5
119.09421517195759,Customer 2 arrives,2,6,302.5
119.07755057419551,Bike returned,-7,13,302.5
119.02555581449037,Customer 1 arrives,2,11,302.5
118.061478513327,Customer 3 arrives,4,7,307.5
118.04508254134451,Customer 1 arrives,3,4,307.5
118.04478427241865,Customer 2 arrives,1,3,307.5
118.02509675233921,Bike returned,-6,9,307.5
117.27012876191179,Customer 2 arrives,0,9,307.5
117.0754982127141,Customer 1 arrives,5,4,307.5
117.06838208273365,Bike returned,-5,9,307.5
117.01702648703457,Customer 3 arrives,8,1,317.5
116.22338142795351,Bike returned,-4,5,317.5
116.07508947957064,Customer 2 arrives,2,3,317.5
116.0193157985271,Customer 1 arrives,3,0,317.5
116.01742072775356,Customer 3 arrives,0,0,317.5
115.0722896028223,Customer 2 arrives,0,0,317.25
115.01978684680941,Customer 1 arrives,0,0,311.25
115.00184545103485,Bike returned,-8,8,311.25
115.00031343641803,Customer 3 arrives,4,4,316.25
114.1918424285763,Customer 2 arrives,1,3,316.25
114.17497327485486,Bike returned,-3,6,316.25
114.09499900761776,Customer 1 arrives,3,3,316.25
114.03359941086558,Customer 3 arrives,3,0,320.0
113.10600263434054,Customer 2 arrives,0,0,320.0
113.10514512279912,Customer 1 arrives,0,0,316.0
113.01374851296971,Bike returned,-5,5,316.0
113.00365655286993,Customer 3 arrives,3,2,319.75
112.26297452524813,Customer 1 arrives,2,0,319.75
112.08074603823763,Bike returned,-5,5,319.75
112.06332965517008,Customer 3 arrives,0,5,319.75
112.01612637703553,Customer 2 arrives,0,5,319.75
111.13292497869703,Bike returned,-7,12,319.75
111.05610790299603,Customer 2 arrives,0,12,319.75
111.01362166100299,Customer 3 arrives,7,5,328.5
111.00804688819913,Customer 1 arrives,3,2,328.5
110.05477005522005,Customer 2 arrives,2,0,328.5
110.04750467545094,Bike returned,-2,2,328.5
110.04585116390487,Customer 1 arrives,2,0,323.5
110.03353910074632,Customer 3 arrives,0,0,323.5
109.1458754320116,Customer 2 arrives,0,0,323.25
109.14020045919588,Bike returned,-6,6,323.25
109.05093235400761,Customer 1 arrives,5,1,323.25
109.03155719209617,Customer 3 arrives,1,0,324.5
108.10053657974497,Customer 2 arrives,0,0,324.5
108.02102485488497,Customer 1 arrives,0,0,321.5
108.01632036074136,Customer 3 arrives,0,0,321.5
108.00877716854458,Bike returned,-7,7,321.5
107.15157301437134,Customer 2 arrives,0,7,321.5
107.09259255313161,Customer 3 arrives,0,7,321.5
107.01526894087607,Bike returned,-14,21,321.5
107.00982635006154,Customer 1 arrives,4,17,321.5
106.12657982698552,Customer 2 arrives,0,17,321.5
106.02132688954043,Customer 3 arrives,6,11,329.0
106.01621997125885,Customer 1 arrives,5,6,329.0
106.00524015091099,Bike returned,-7,13,329.0
105.14802019714107,Bike returned,-11,24,329.0
105.10620454780266,Customer 2 arrives,1,23,329.0
105.06842880339325,Customer 3 arrives,1,22,330.25
105.00722230446809,Customer 1 arrives,4,18,330.25
104.07816418511821,Customer 1 arrives,4,14,330.25
104.06806638136845,Bike returned,-9,23,330.25
104.03632886282003,Customer 2 arrives,1,22,330.25
104.01538403176971,Customer 3 arrives,7,15,339.0
103.09877276407728,Customer 2 arrives,3,12,339.0
103.03922215827684,Bike returned,-9,21,339.0
103.02608188052517,Customer 3 arrives,2,19,341.5
103.00380962293481,Customer 1 arrives,2,17,341.5
102.1857141454049,Customer 1 arrives,4,13,341.5
102.09677871671128,Customer 2 arrives,2,11,341.5
102.09080073640725,Customer 3 arrives,2,9,344.0
102.05344935824252,Bike returned,-8,17,344.0
101.08587367869256,Customer 1 arrives,4,13,344.0
101.06165087080335,Customer 2 arrives,0,13,344.0
101.03663634325703,Bike returned,-4,17,344.0
101.01514062654567,Customer 3 arrives,3,14,347.75
100.09414909106043,Customer 3 arrives,5,9,354.0
100.03473045187333,Bike returned,-5,14,354.0
100.02810137354345,Customer 1 arrives,2,12,354.0
100.02539016809182,Customer 2 arrives,0,12,354.0
99.07206894726824,Customer 2 arrives,1,11,354.0
99.06988922139759,Customer 1 arrives,3,8,354.0
99.05060294622199,Customer 3 arrives,2,6,356.5
99.02943361824629,Bike returned,-5,11,356.5
98.04856094802282,Bike returned,-7,18,356.5
98.04367104717538,Customer 3 arrives,4,14,361.5
98.0114361255543,Customer 2 arrives,2,12,361.5
98.01027807536568,Customer 1 arrives,0,12,361.5
97.18393173589395,Customer 2 arrives,3,9,361.5
97.12969703213075,Customer 3 arrives,1,8,362.75
97.12730256461583,Customer 1 arrives,5,3,362.75
97.07568405222767,Bike returned,-6,9,362.75
96.05338572484847,Bike returned,-6,15,362.75
96.01335724934881,Customer 2 arrives,0,15,362.75
96.00348969653102,Customer 1 arrives,2,13,362.75
96.0025457282132,Customer 3 arrives,2,11,365.25
95.23889519983251,Customer 3 arrives,2,9,367.75
95.14412728616416,Customer 2 arrives,2,7,367.75
95.01030336204458,Customer 1 arrives,6,1,367.75
95.00172472366494,Bike returned,-7,8,367.75
94.08472560219782,Bike returned,-9,17,367.75
94.01724615212589,Customer 1 arrives,0,17,367.75
94.01617252590343,Customer 2 arrives,1,16,367.75
94.00895523480551,Customer 3 arrives,5,11,374.0
93.11343388352235,Bike returned,-7,18,374.0
93.07696348748023,Customer 3 arrives,6,12,381.5
93.07288914716948,Customer 1 arrives,1,11,381.5
93.00758804306628,Customer 2 arrives,0,11,381.5
92.31614831678665,Customer 1 arrives,4,7,381.5
92.08195774590818,Bike returned,-7,14,381.5
92.0585644613106,Customer 2 arrives,0,14,381.5
92.01165813553484,Customer 3 arrives,3,11,385.25
91.21135308465549,Bike returned,-2,13,385.25
91.0917294688648,Customer 3 arrives,4,9,390.25
91.02946251761692,Customer 1 arrives,6,3,390.25
91.00791429337103,Customer 2 arrives,2,1,390.25
90.19690821884305,Customer 2 arrives,1,0,390.25
90.07626868789932,Bike returned,-2,2,390.25
90.03621515835421,Customer 1 arrives,2,0,390.25
90.00073575643069,Customer 3 arrives,0,0,390.25
89.14373090515728,Customer 1 arrives,0,0,385.25
89.08619120608044,Customer 3 arrives,0,0,385.25
89.03421964631801,Customer 2 arrives,0,0,385.25
89.03203135662496,Bike returned,-7,7,385.25
88.20143436513078,Customer 3 arrives,4,3,390.25
88.09210381090985,Customer 1 arrives,1,2,390.25
88.08513490153638,Bike returned,-6,8,390.25
88.01158477520018,Customer 2 arrives,2,6,390.25
87.14365632211457,Customer 3 arrives,1,5,391.5
87.0041439148312,Customer 1 arrives,5,0,391.5
87.00217035568733,Customer 2 arrives,0,0,391.25
87.00211805701527,Bike returned,-6,6,391.25
86.24507130875614,Bike returned,-6,12,391.25
86.12450592723579,Customer 3 arrives,2,10,393.75
86.0782413407422,Customer 1 arrives,3,7,393.75
86.04297260616835,Customer 2 arrives,0,7,393.75
85.10402665076946,Customer 2 arrives,2,5,393.75
85.0714752848862,Customer 1 arrives,2,3,393.75
85.06350083369088,Customer 3 arrives,2,1,396.25
85.04003703637632,Bike returned,-6,7,396.25
84.16520644157471,Customer 3 arrives,3,4,400.0
84.05941398602941,Customer 2 arrives,1,3,400.0
84.03577607022491,Bike returned,-8,11,400.0
84.03155642417856,Customer 1 arrives,2,9,400.0
83.09296363851459,Customer 3 arrives,4,5,405.0
83.0675652047315,Bike returned,-10,15,405.0
83.05221375069492,Customer 2 arrives,0,15,405.0
83.0495173840133,Customer 1 arrives,6,9,405.0
82.0712776512852,Customer 2 arrives,0,9,405.0
82.0475004709928,Customer 1 arrives,4,5,405.0
82.03952186449692,Customer 3 arrives,3,2,408.75
82.01638175708595,Bike returned,-7,9,408.75
81.10086708542572,Customer 3 arrives,3,6,412.5
81.03941404469947,Customer 1 arrives,3,3,412.5
81.01514826179844,Customer 2 arrives,0,3,412.5
81.0119039605349,Bike returned,-4,7,412.5
80.1476223780104,Customer 1 arrives,2,5,412.5
80.08773814258566,Customer 3 arrives,3,2,416.25
80.05535356667963,Customer 2 arrives,2,0,416.25
80.00583788809749,Bike returned,-6,6,416.25
79.10551226691477,Bike returned,-9,15,416.25
79.07928081583083,Customer 3 arrives,6,9,423.75
79.01924989678727,Customer 2 arrives,2,7,423.75
79.01270694322233,Customer 1 arrives,1,6,423.75
78.09511898285977,Customer 3 arrives,4,2,428.75
78.0566705122789,Customer 1 arrives,0,2,428.75
78.01668862587071,Bike returned,-3,5,428.75
78.00506301573975,Customer 2 arrives,0,5,428.75
77.13105409158175,Customer 2 arrives,1,4,428.75
77.08085702530596,Customer 1 arrives,1,3,428.75
77.06472225137239,Customer 3 arrives,3,0,432.5
77.00986994568339,Bike returned,-8,8,432.5
76.09787809496441,Customer 3 arrives,3,5,436.25
76.03365518271217,Bike returned,-10,15,436.25
76.03246521752979,Customer 1 arrives,4,11,436.25
76.02834079296348,Customer 2 arrives,2,9,436.25
75.11205985440154,Customer 3 arrives,6,3,443.75
75.08593961354053,Customer 2 arrives,2,1,443.75
75.03769282189738,Bike returned,-5,6,443.75
75.0264489242411,Customer 1 arrives,2,4,443.75
74.10569256722545,Customer 2 arrives,2,2,443.75
74.07327830317894,Bike returned,-5,7,443.75
74.06589799951637,Customer 3 arrives,2,5,446.25
74.01606957355331,Customer 1 arrives,2,3,446.25
73.13831097407872,Customer 1 arrives,1,2,446.25
73.13546874607748,Bike returned,-7,9,446.25
73.11165889316723,Customer 2 arrives,4,5,446.25
73.03194154523489,Customer 3 arrives,5,0,452.5
72.18644650681507,Bike returned,-5,5,452.5
72.03367960775476,Customer 2 arrives,0,5,452.5
72.03037399840142,Customer 1 arrives,4,1,452.5
72.02532863733431,Customer 3 arrives,1,0,453.75
71.09968208101618,Customer 2 arrives,0,0,453.75
71.0898832197563,Customer 1 arrives,0,0,448.75
71.03728273196052,Customer 3 arrives,0,0,448.75
71.02829558095715,Bike returned,-5,5,448.75
70.05135505213666,Customer 1 arrives,3,2,448.75
70.03273202275095,Customer 3 arrives,2,0,451.25
70.00881361837759,Customer 2 arrives,0,0,451.25
70.00698190668291,Bike returned,-8,8,451.25
69.10521532308778,Customer 2 arrives,0,8,451.25
69.09501821882405,Customer 1 arrives,3,5,451.25
69.04668319462051,Customer 3 arrives,5,0,457.5
69.00638321353945,Bike returned,-7,7,457.5
68.14324542137467,Customer 1 arrives,2,5,457.5
68.05662869601798,Customer 3 arrives,4,1,462.5
68.04014887826222,Bike returned,-5,6,462.5
68.01393236558,Customer 2 arrives,0,6,462.5
67.08444979644824,Customer 3 arrives,2,4,465.0
67.07063001453695,Customer 1 arrives,4,0,465.0
67.05769551178079,Bike returned,-5,5,465.0
67.01626819408231,Customer 2 arrives,0,5,465.0
66.44033801794451,Customer 3 arrives,2,3,467.5
66.05273202599024,Bike returned,-4,7,467.5
66.03132106556586,Customer 1 arrives,3,4,467.5
66.00671030036081,Customer 2 arrives,2,2,467.5
65.23449833874845,Customer 2 arrives,1,1,467.5
65.18164056437287,Bike returned,-8,9,467.5
