TimeRemaining,Event,BicyclesTaken,BikeRemaining,CurrentProfit
120,N/A,N/A,10,300.0
119.72709481298995,Customer 3 arrives,2,8,302.5
119.54072440717663,Customer 1 arrives,4,4,302.5
119.4759986009643,Customer 2 arrives,1,3,302.5
119.29550448033349,Bike returned,-6,9,302.5
118.50903966585871,Bike returned,-5,14,302.5
118.25261480052694,Customer 2 arrives,1,13,302.5
118.07272458404259,Customer 1 arrives,1,12,302.5
118.06841317743002,Customer 3 arrives,0,12,302.5
117.53998557317355,Bike returned,-6,18,302.5
117.07399227150603,Customer 3 arrives,6,12,310.0
117.05503199371188,Customer 2 arrives,1,11,310.0
117.02128275400936,Customer 1 arrives,1,10,310.0
116.02882352552878,Bike returned,-3,13,310.0
116.02475908222591,Customer 1 arrives,7,6,310.0
116.00863537237738,Customer 2 arrives,1,5,310.0
116.00683155269313,Customer 3 arrives,3,2,313.75
115.62936596051152,Customer 2 arrives,2,0,313.5
115.58364532647347,Customer 1 arrives,0,0,307.5
115.36227783371966,Bike returned,-8,8,307.5
115.28527040742601,Customer 3 arrives,6,2,315.0
114.56993109503314,Customer 3 arrives,2,0,317.5
114.53546418869614,Customer 2 arrives,0,0,317.0
114.52854990911483,Customer 1 arrives,0,0,314.0
114.09371340793166,Bike returned,-7,7,314.0
113.55283113118404,Customer 3 arrives,7,0,322.75
113.16072626988655,Customer 2 arrives,0,0,322.5
113.0693701304967,Bike returned,-4,4,322.5
113.00727047478945,Customer 1 arrives,3,1,322.5
112.3099193363774,Customer 2 arrives,1,0,322.0
112.06497211887942,Customer 1 arrives,0,0,319.0
112.01094977766361,Bike returned,-9,9,319.0
112.00648572121902,Customer 3 arrives,6,3,326.5
111.77208885205692,Customer 3 arrives,2,1,329.0
111.36230639316055,Customer 2 arrives,0,1,329.0
111.17235949546654,Bike returned,-4,5,329.0
111.15918944478555,Customer 1 arrives,2,3,329.0
110.64120577238492,Customer 2 arrives,2,1,329.0
110.56347744171867,Customer 3 arrives,1,0,330.25
110.40302567123432,Bike returned,-13,13,330.25
110.10047238820927,Customer 1 arrives,2,11,330.25
109.75716666233733,Customer 1 arrives,3,8,330.25
109.55269498788168,Customer 2 arrives,1,7,330.25
109.11302672893262,Customer 3 arrives,5,2,336.5
109.05980411270795,Bike returned,-9,11,336.5
108.63579725168326,Customer 2 arrives,2,9,336.5
108.48295258851351,Customer 1 arrives,1,8,336.5
108.13963212339475,Bike returned,-4,12,336.5
108.04361817810425,Customer 3 arrives,3,9,340.25
107.56042918569106,Customer 2 arrives,0,9,340.25
107.4211096213735,Bike returned,-7,16,340.25
107.13726323569723,Customer 1 arrives,2,14,340.25
107.08553808523307,Customer 3 arrives,3,11,344.0
106.69158730956379,Customer 2 arrives,1,10,344.0
106.1255337213995,Customer 1 arrives,1,9,344.0
106.09205227066865,Customer 3 arrives,3,6,347.75
106.0134673586858,Bike returned,-5,11,347.75
105.52502594512836,Customer 3 arrives,5,6,354.0
105.07398217498056,Customer 1 arrives,3,3,354.0
105.05065398125663,Customer 2 arrives,0,3,354.0
105.04133771718121,Bike returned,-4,7,354.0
104.73718308118475,Customer 1 arrives,7,0,354.0
104.14432352363023,Customer 2 arrives,0,0,353.75
104.09142309372838,Customer 3 arrives,0,0,353.75
104.03292562761703,Bike returned,-4,4,353.75
103.90221360125317,Bike returned,-8,12,353.75
103.88542798247715,Customer 2 arrives,0,12,353.75
103.66034280045068,Customer 3 arrives,9,3,365.0
103.55545285540943,Customer 1 arrives,1,2,365.0
102.37810446821554,Customer 1 arrives,2,0,364.0
102.22559977807317,Customer 3 arrives,0,0,364.0
102.02574103263645,Bike returned,-6,6,364.0
102.00650000475679,Customer 2 arrives,1,5,364.0
101.77069734448811,Customer 1 arrives,1,4,364.0
101.19928493949779,Customer 2 arrives,3,1,364.0
101.02833255825446,Customer 3 arrives,1,0,365.25
101.0165512376768,Bike returned,-4,4,365.25
100.27244759162522,Customer 1 arrives,2,2,365.25
100.23379774345739,Bike returned,-3,5,365.25
100.12185654656385,Customer 3 arrives,3,2,369.0
100.10687066743577,Customer 2 arrives,1,1,369.0
99.79127150520712,Customer 1 arrives,1,0,367.0
99.55527355456827,Customer 2 arrives,0,0,366.5
99.10773023969492,Customer 3 arrives,0,0,366.5
99.07300982066062,Bike returned,-10,10,366.5
98.49652630824018,Customer 2 arrives,2,8,366.5
98.14533863599394,Customer 3 arrives,7,1,375.25
98.0072570660563,Bike returned,-5,6,375.25
98.00429696403486,Customer 1 arrives,5,1,375.25
97.92105927525718,Customer 2 arrives,1,0,375.25
97.18201391110182,Bike returned,-6,6,375.25
97.12004215507332,Customer 3 arrives,5,1,381.5
97.07723447932698,Customer 1 arrives,1,0,377.5
96.98295964151698,Customer 2 arrives,0,0,377.5
96.23425611460036,Bike returned,-5,5,377.5
