TimeRemaining,Event,BicyclesTaken,BikeRemaining,CurrentProfit
120,N/A,N/A,10,300.0
119.90047716921922,Customer 1 arrives,1,9,300.0
119.3997829031914,Customer 3 arrives,5,4,306.25
119.26569664641984,Customer 2 arrives,1,3,306.25
119.21181221546512,Bike returned,-2,5,306.25
118.99674183412942,Customer 1 arrives,2,3,306.25
118.83632556217412,Customer 2 arrives,0,3,306.25
118.22566294341782,Bike returned,-7,10,306.25
118.03291720685144,Customer 3 arrives,4,6,311.25
117.6605790990686,Customer 2 arrives,1,5,311.25
117.36082094582872,Customer 1 arrives,4,1,311.25
117.20839050352035,Customer 3 arrives,1,0,312.5
117.14386231927529,Bike returned,-8,8,312.5
116.49066710836934,Customer 3 arrives,4,4,317.5
116.27337396175703,Bike returned,-4,8,317.5
116.19187820146047,Customer 2 arrives,1,7,317.5
116.02764957378001,Customer 1 arrives,2,5,317.5
115.44005355072656,Customer 1 arrives,0,5,317.5
115.34450583467921,Customer 3 arrives,5,0,323.75
115.29914634411301,Bike returned,-6,6,323.75
115.0882392977941,Customer 2 arrives,1,5,323.75
114.45436029302684,Customer 2 arrives,0,5,323.75
114.3425149423757,Customer 3 arrives,4,1,328.75
114.29052321371685,Bike returned,-4,5,328.75
114.00667071368095,Customer 1 arrives,3,2,328.75
113.59142995392044,Customer 1 arrives,2,0,328.75
113.08836088771638,Customer 2 arrives,0,0,328.75
113.08169729341756,Bike returned,-5,5,328.75
113.04419052235077,Customer 3 arrives,3,2,332.5
112.69042819611525,Customer 2 arrives,1,1,332.5
112.48482351047268,Customer 1 arrives,1,0,331.5
112.34363179770038,Bike returned,-10,10,331.5
112.08912877935133,Customer 3 arrives,2,8,334.0
111.16696269890177,Customer 1 arrives,1,7,334.0
111.13257239070411,Bike returned,-4,11,334.0
111.12289740845428,Customer 3 arrives,0,11,334.0
111.00911312198856,Customer 2 arrives,1,10,334.0
110.75152813344265,Customer 2 arrives,1,9,334.0
110.49639317346643,Bike returned,-4,13,334.0
110.10691246191332,Customer 1 arrives,4,9,334.0
110.06333932683651,Customer 3 arrives,5,4,340.25
109.36790524016988,Customer 1 arrives,2,2,340.25
109.21600608772627,Customer 2 arrives,2,0,340.25
109.14542213069564,Bike returned,-4,4,340.25
109.04878891472005,Customer 3 arrives,4,0,345.25
108.64877369245886,Customer 1 arrives,0,0,341.25
108.28479963334298,Customer 3 arrives,0,0,341.25
108.07454467897716,Bike returned,-5,5,341.25
108.0361391832238,Customer 2 arrives,0,5,341.25
107.28888611742343,Customer 3 arrives,5,0,347.5
107.28712544335995,Bike returned,-5,5,347.5
107.07129177432333,Customer 2 arrives,1,4,347.5
107.01564444738077,Customer 1 arrives,4,0,346.5
106.49906192069814,Customer 2 arrives,0,0,346.5
106.27229135132053,Bike returned,-7,7,346.5
106.16727641953574,Customer 3 arrives,2,5,349.0
106.14822259992089,Customer 1 arrives,3,2,349.0
105.99943778414422,Customer 2 arrives,1,1,349.0
105.20664043089971,Customer 1 arrives,1,0,346.0
105.03468442464161,Bike returned,-6,6,346.0
105.02987854434026,Customer 3 arrives,4,2,351.0
104.33444543265344,Customer 2 arrives,0,2,351.0
104.10009723545244,Customer 1 arrives,2,0,349.0
104.0604479398569,Customer 3 arrives,0,0,349.0
104.04457956075645,Bike returned,-2,2,349.0
103.60600128049434,Customer 3 arrives,2,0,351.5
103.49652063627957,Customer 1 arrives,0,0,350.5
103.25031991152696,Bike returned,-6,6,350.5
103.02667445749694,Customer 2 arrives,0,6,350.5
102.79381563642335,Customer 1 arrives,3,3,350.5
102.19711911398817,Customer 2 arrives,1,2,350.5
102.18829055738385,Customer 3 arrives,2,0,353.0
102.11864405157318,Bike returned,-7,7,353.0
101.30018550169687,Customer 1 arrives,2,5,353.0
101.28480352589023,Customer 3 arrives,4,1,358.0
101.1476623813623,Customer 2 arrives,0,1,358.0
101.04242440765663,Bike returned,-6,7,358.0
100.71835571786725,Customer 1 arrives,3,4,358.0
100.31505393202332,Customer 3 arrives,4,0,363.0
100.30562536352173,Customer 2 arrives,0,0,362.75
100.13212351499497,Bike returned,-6,6,362.75
99.74827139200127,Customer 2 arrives,1,5,362.75
99.54103459899554,Customer 1 arrives,4,1,362.75
99.23814172267551,Customer 3 arrives,1,0,364.0
99.21068261055659,Bike returned,-7,7,364.0
98.97096273243504,Customer 3 arrives,2,5,366.5
98.63088833891236,Customer 2 arrives,1,4,366.5
98.48165041204588,Bike returned,-2,6,366.5
98.06002864836167,Customer 1 arrives,4,2,366.5
97.20762824046095,Bike returned,-7,9,366.5
97.0978129534168,Customer 1 arrives,5,4,366.5
97.08825739248783,Customer 3 arrives,4,0,371.5
97.02935478830297,Customer 2 arrives,0,0,371.5
96.18775563134837,Bike returned,-8,8,371.5
96.18223881373638,Customer 2 arrives,0,8,371.5
96.17610372736183,Customer 3 arrives,4,4,376.5
96.03271122995147,Customer 1 arrives,1,3,376.5
95.27412026458698,Customer 2 arrives,1,2,376.5
95.12959241869709,Customer 1 arrives,2,0,375.5
95.12635640607392,Customer 3 arrives,0,0,375.5
95.04008392024878,Bike returned,-6,6,375.5
94.77336767857685,Customer 2 arrives,1,5,375.5
94.4878147900679,Customer 3 arrives,5,0,381.75
94.30835809868768,Customer 1 arrives,0,0,380.75
94.10120230476551,Bike returned,-7,7,380.75
93.64624480002313,Customer 1 arrives,2,5,380.75
93.22951827661664,Customer 3 arrives,3,2,384.5
93.13247753125842,Bike returned,-6,8,384.5
93.03561591615156,Customer 2 arrives,2,6,384.5
92.64134500491649,Customer 2 arrives,1,5,384.5
92.40168998528378,Customer 3 arrives,5,0,390.75
92.24268194089765,Bike returned,-5,5,390.75
92.00555303643117,Customer 1 arrives,5,0,389.75
91.54140702686614,Customer 2 arrives,0,0,389.75
91.42507303428407,Bike returned,-5,5,389.75
91.28295582056366,Customer 1 arrives,1,4,389.75
91.20010891856732,Customer 3 arrives,4,0,394.75
90.3609806002537,Customer 2 arrives,0,0,394.75
90.18981996964095,Customer 1 arrives,0,0,392.75
90.18166204212186,Customer 3 arrives,0,0,392.75
90.0605883371103,Bike returned,-8,8,392.75
89.71821424983789,Customer 2 arrives,1,7,392.75
89.29425705445402,Customer 3 arrives,3,4,396.5
89.2245544277657,Bike returned,-8,12,396.5
89.05336791666761,Customer 1 arrives,4,8,396.5
88.6636394317763,Customer 3 arrives,3,5,400.25
88.24820396086182,Bike returned,-6,11,400.25
88.09562496371314,Customer 1 arrives,8,3,400.25
88.08687049246795,Customer 2 arrives,2,1,400.25
87.95495403375048,Customer 2 arrives,1,0,400.25
87.43110910539068,Customer 1 arrives,0,0,398.25
87.08667212236277,Customer 3 arrives,0,0,398.25
87.05262180014519,Bike returned,-4,4,398.25
86.69381544417124,Customer 1 arrives,4,0,397.25
86.11993130733113,Customer 3 arrives,0,0,397.25
86.08224361036879,Bike returned,-7,7,397.25
86.00924986822847,Customer 2 arrives,1,6,397.25
85.71437972684534,Customer 2 arrives,0,6,397.25
85.4821558493555,Customer 3 arrives,2,4,399.75
85.25384574189985,Bike returned,-6,10,399.75
85.04719492144604,Customer 1 arrives,3,7,399.75
84.93570638612402,Customer 2 arrives,1,6,399.75
84.22386469190342,Customer 1 arrives,4,2,399.75
84.07174062118145,Customer 3 arrives,0,2,399.75
84.01052363330132,Bike returned,-4,6,399.75
83.25794033533714,Customer 1 arrives,2,4,399.75
83.18606072014899,Customer 2 arrives,0,4,399.75
83.04792497073194,Customer 3 arrives,4,0,404.75
83.04180721361894,Bike returned,-5,5,404.75
82.50689070276708,Customer 3 arrives,4,1,409.75
82.291791126309,Bike returned,-8,9,409.75
82.1374800358046,Customer 1 arrives,1,8,409.75
82.07968202138545,Customer 2 arrives,2,6,409.75
81.69262947202613,Customer 2 arrives,1,5,409.75
81.57661613214204,Customer 1 arrives,5,0,408.75
81.03585474723299,Customer 3 arrives,0,0,408.75
81.0171149611427,Bike returned,-4,4,408.75
80.32903769039034,Customer 1 arrives,2,2,408.75
80.20108536116227,Bike returned,-7,9,408.75
80.18549273246637,Customer 2 arrives,2,7,408.75
80.16549819945978,Customer 3 arrives,3,4,412.5
79.81780804097905,Customer 2 arrives,0,4,412.5
79.0867835896644,Customer 1 arrives,3,1,412.5
79.0388911897863,Customer 3 arrives,1,0,413.75
79.03329471413103,Bike returned,-10,10,413.75
78.47043991729846,Customer 3 arrives,4,6,418.75
78.33882858199459,Customer 2 arrives,1,5,418.75
78.32653517506955,Bike returned,-9,14,418.75
78.27814407123148,Customer 1 arrives,2,12,418.75
77.3301414254604,Customer 3 arrives,6,6,426.25
77.30440736672216,Customer 2 arrives,3,3,426.25
77.09733009431854,Customer 1 arrives,3,0,420.25
77.06600638251784,Bike returned,-6,6,420.25
76.98276942366327,Customer 2 arrives,1,5,420.25
76.21919012103233,Customer 3 arrives,3,2,424.0
76.21393124657318,Customer 1 arrives,2,0,422.0
76.17207547723568,Bike returned,-8,8,422.0
75.43364348410611,Customer 3 arrives,5,3,428.25
75.36677076760834,Customer 2 arrives,1,2,428.25
75.08523764102266,Customer 1 arrives,2,0,428.25
75.0843892939583,Bike returned,-5,5,428.25
74.27109717469044,Bike returned,-8,13,428.25
74.11195435015225,Customer 3 arrives,1,12,429.5
74.07957557001329,Customer 2 arrives,3,9,429.5
74.00434155340615,Customer 1 arrives,4,5,429.5
73.5421819928789,Bike returned,-5,10,429.5
73.51369358471798,Customer 2 arrives,0,10,429.5
73.14250880685272,Customer 3 arrives,1,9,430.75
73.1298080105936,Customer 1 arrives,0,9,430.75
72.47196757536176,Customer 2 arrives,1,8,430.75
72.35677674987136,Customer 1 arrives,2,6,430.75
