TimeRemaining,Event,BicyclesTaken,BikeRemaining,CurrentProfit
120,N/A,N/A,10,300.0
119.48592100709672,Customer 2 arrives,1,9,300.0
119.19824900707883,Customer 3 arrives,4,5,305.0
119.184697199657,Bike returned,-6,11,305.0
119.04823198211854,Customer 1 arrives,3,8,305.0
118.55902431602698,Customer 2 arrives,2,6,305.0
118.44398533639783,Customer 3 arrives,1,5,306.25
118.33293849826757,Customer 1 arrives,4,1,306.25
118.11794991148642,Bike returned,-7,8,306.25
117.9800039683144,Customer 2 arrives,0,8,306.25
117.45308865184052,Customer 3 arrives,6,2,313.75
117.38835381967054,Customer 1 arrives,2,0,313.75
117.12659165074139,Bike returned,-4,4,313.75
116.70628809832854,Customer 2 arrives,2,2,313.75
116.16954269360266,Customer 3 arrives,2,0,316.25
116.08034010033113,Customer 1 arrives,0,0,313.25
116.0564627906628,Bike returned,-7,7,313.25
115.56297279380992,Customer 2 arrives,1,6,313.25
115.10455327645164,Customer 3 arrives,5,1,319.5
115.10047235682485,Customer 1 arrives,1,0,315.5
115.07367223911892,Bike returned,-3,3,315.5
114.22055432571199,Customer 1 arrives,1,2,315.5
114.13383004024959,Customer 3 arrives,2,0,318.0
114.07399337296548,Bike returned,-6,6,318.0
114.01559882313147,Customer 2 arrives,0,6,318.0
113.34120873451182,Customer 2 arrives,2,4,318.0
113.2698642219116,Customer 1 arrives,3,1,318.0
113.12805913945658,Customer 3 arrives,1,0,319.25
113.05162172158204,Bike returned,-3,3,319.25
112.50163575095971,Bike returned,-9,12,319.25
112.48538433904838,Customer 1 arrives,2,10,319.25
112.44428950498214,Customer 2 arrives,0,10,319.25
112.3088665580201,Customer 3 arrives,5,5,325.5
111.84185705963048,Customer 1 arrives,4,1,325.5
111.06643313868923,Bike returned,-2,3,325.5
111.05113910905112,Customer 3 arrives,3,0,329.25
111.03786752166225,Customer 2 arrives,0,0,328.75
110.66507033692878,Customer 2 arrives,0,0,328.25
110.60204844588107,Bike returned,-4,4,328.25
110.20987315850452,Customer 1 arrives,3,1,328.25
