TimeRemaining,Event,BicyclesTaken,BikeRemaining,CurrentProfit
120,N/A,N/A,10,300.0
119.0668650261786,Customer 3 arrives,1,9,301.25
119.03521238107818,Customer 2 arrives,1,8,301.25
119.01339003923992,Customer 1 arrives,2,6,301.25
119.00399161401434,Bike returned,-8,14,301.25
118.22801961123427,Customer 1 arrives,5,9,301.25
118.1190304917503,Customer 3 arrives,0,9,301.25
118.05191963452394,Bike returned,-9,18,301.25
118.02673622387915,Customer 2 arrives,1,17,301.25
117.22427594108473,Customer 2 arrives,1,16,301.25
117.15515120900488,Customer 3 arrives,7,9,310.0
117.05877643033578,Customer 1 arrives,4,5,310.0
117.0256265057137,Bike returned,-9,14,310.0
116.19105686913532,Customer 3 arrives,4,10,315.0
116.05209592715808,Customer 1 arrives,1,9,315.0
116.00712130557477,Customer 2 arrives,3,6,315.0
116.00390325232551,Bike returned,-3,9,315.0
115.20118011138318,Customer 3 arrives,4,5,320.0
115.18233514073842,Customer 2 arrives,0,5,320.0
115.09637161231666,Customer 1 arrives,3,2,320.0
115.03510746396154,Bike returned,-7,9,320.0
114.31397734585747,Customer 1 arrives,1,8,320.0
114.08281682254079,Customer 3 arrives,4,4,325.0
114.02951341249528,Customer 2 arrives,0,4,325.0
114.0042299069047,Bike returned,-5,9,325.0
113.0960770403299,Customer 3 arrives,5,4,331.25
113.04555399371218,Bike returned,-5,9,331.25
113.03825978134914,Customer 1 arrives,6,3,331.25
113.01622366847894,Customer 2 arrives,3,0,330.75
112.09794283528839,Bike returned,-5,5,330.75
112.03665372734525,Customer 3 arrives,2,3,333.25
112.02404384531269,Customer 2 arrives,1,2,333.25
112.00865409033015,Customer 1 arrives,2,0,330.25
111.13693392321322,Customer 1 arrives,0,0,327.25
111.04674487184242,Customer 3 arrives,0,0,327.25
111.02215848709157,Customer 2 arrives,0,0,327.0
111.00521814373684,Bike returned,-4,4,327.0
110.03098026327777,Customer 2 arrives,1,3,327.0
110.02941288278794,Customer 1 arrives,2,1,327.0
110.00911284382553,Customer 3 arrives,1,0,328.25
110.00048509976703,Bike returned,-4,4,328.25
109.20156416515364,Customer 2 arrives,1,3,328.25
109.09099653848068,Bike returned,-5,8,328.25
109.04952520071258,Customer 3 arrives,5,3,334.5
109.01068267202231,Customer 1 arrives,2,1,334.5
108.31457604670206,Customer 2 arrives,1,0,334.0
108.12546754216967,Customer 3 arrives,0,0,334.0
